Dia,SOH_est
0.0,1.0
1.0,0.996691161882431
2.0,0.9961373282403451
3.0,0.9956787135504968
4.0,0.9953510411603615
5.0,0.9951267391073085
6.0,0.9948390689071002
7.0,0.9945128489547248
8.0,0.9942668290269427
9.0,0.9936751503799374
10.0,0.9930929729542203
11.0,0.9925457417252163
12.0,0.991877697275881
13.0,0.991219501897135
14.0,0.9905658971552135
15.0,0.9899064802528516
16.0,0.9892678863262063
17.0,0.9886578894943442
18.0,0.9881517605373776
19.0,0.9879086730892953
20.0,0.9877143027183235
21.0,0.9875487027319899
22.0,0.9870457206213271
23.0,0.986643151570623
24.0,0.9865493873611688
25.0,0.9860931961724148
26.0,0.9856508212190793
27.0,0.9852100013110704
28.0,0.9847601263517803
29.0,0.9843078581078837
30.0,0.9838542829846516
31.0,0.9834238950876474
32.0,0.9829924848477464
33.0,0.9827398515886508
34.0,0.9823514820587123
35.0,0.9819305720936197
36.0,0.981511202420912
37.0,0.9810985284562326
38.0,0.9808511535336049
39.0,0.980439375495117
40.0,0.9800279304150866
41.0,0.9799211795322013
42.0,0.9797217824435159
43.0,0.9795543106933758
44.0,0.9791755671076202
45.0,0.9788054177422023
46.0,0.9786695310183807
47.0,0.9785231716675201
48.0,0.9783327170719489
49.0,0.9781916148923657
50.0,0.9780535306814712
51.0,0.9778408069332906
52.0,0.977710718713522
53.0,0.9773952043314761
54.0,0.9773213227594195
55.0,0.9771663411207874
56.0,0.9770807887148069
57.0,0.9768645285893512
58.0,0.9767274159584352
59.0,0.9766335035274335
60.0,0.976538718568805
61.0,0.9764667994690643
62.0,0.976194794907829
63.0,0.9760839865781917
64.0,0.9758630885114578
65.0,0.975784153300528
66.0,0.9756792811665517
67.0,0.9755886767977179
68.0,0.9752756169069107
69.0,0.9751187628049339
70.0,0.9750467088622491
71.0,0.9749538195422447
72.0,0.9748759148754049
73.0,0.9745885234532103
74.0,0.9743165914888188
75.0,0.9740467721525544
76.0,0.973769374370091
77.0,0.9735051337715853
78.0,0.9733901790832331
79.0,0.9732785573009461
80.0,0.9731746789036656
81.0,0.973067880290575
82.0,0.9729619316995951
83.0,0.972863689708135
84.0,0.9727636196656589
85.0,0.9726228992668802
86.0,0.9724789894890081
87.0,0.972252237358573
88.0,0.9721631962430645
89.0,0.9720612779243332
90.0,0.9719615747335901
91.0,0.9718913981296521
92.0,0.9717912135284009
93.0,0.971684311297603
94.0,0.9714723335839168
95.0,0.9713861374915311
96.0,0.9712791935119487
97.0,0.9711691921489901
98.0,0.971075324432075
99.0,0.9709851549920889
100.0,0.9708939010378566
101.0,0.970801256568426
102.0,0.9706897848063603
103.0,0.9704785696592597
104.0,0.9702645816344146
105.0,0.9700486273485255
106.0,0.9699371705886962
107.0,0.9697080625153256
108.0,0.9694786969419891
109.0,0.9692963752372163
110.0,0.9692023495771919
111.0,0.9689455377723981
112.0,0.9687433558220591
113.0,0.9686529847009214
114.0,0.9684081325852057
115.0,0.9682241370425143
116.0,0.9680975179572576
117.0,0.9679850495966523
118.0,0.9678235736126087
119.0,0.9677042903514942
120.0,0.9675287629737832
121.0,0.9673576934588173
122.0,0.9672691120727512
123.0,0.9671336172355889
124.0,0.9669409214485708
125.0,0.9667679125469467
126.0,0.9665994764541456
127.0,0.9664865519992265
128.0,0.9664082304863258
129.0,0.9663384917869281
130.0,0.9662653982524012
131.0,0.9660439334133707
132.0,0.9659521898200323
133.0,0.9658601991725765
134.0,0.9656809685881239
135.0,0.9654589969724084
136.0,0.9653054874586696
137.0,0.9651640361467841
138.0,0.9650863859364468
139.0,0.9648669108163379
140.0,0.9646314776614335
141.0,0.9644465191854922
142.0,0.9643737843014087
143.0,0.964262244223045
144.0,0.9641191094542911
145.0,0.9639763973411366
146.0,0.9638178661824637
147.0,0.9637403187948161
148.0,0.9635830493043296
149.0,0.9633901912167772
150.0,0.9632346483677237
151.0,0.963026877167717
152.0,0.9628149556088441
153.0,0.9626192834552818
154.0,0.9625155988990356
155.0,0.9623308099231129
156.0,0.9621804195137432
157.0,0.9620265785093302
158.0,0.9618198867527413
159.0,0.9616147831424475
160.0,0.9614129256231376
161.0,0.9612117274141091
162.0,0.9610078344929781
163.0,0.9608108016919692
164.0,0.9606142079541491
165.0,0.9604902138536257
166.0,0.9602906771244694
167.0,0.9601572070071899
168.0,0.9599613700085241
169.0,0.9597892439564758
170.0,0.9595854119003443
171.0,0.9593889158739746
172.0,0.9591917647924906
173.0,0.9589878966893047
174.0,0.9588249641351674
175.0,0.9586282581031204
176.0,0.9584327173082282
177.0,0.9582371233585935
178.0,0.958040970058646
179.0,0.9578424601111688
180.0,0.9576721959871817
181.0,0.9575321475459384
182.0,0.95746589548169
183.0,0.9572816361557073
184.0,0.9570997625842247
185.0,0.9569203734638099
186.0,0.9567445419808833
187.0,0.9565613107397306
188.0,0.9564267409968177
189.0,0.9562441549250263
190.0,0.9561310830299157
191.0,0.9560409787100433
192.0,0.9558600086923477
193.0,0.9556791432995202
194.0,0.9554967382221086
195.0,0.9553137626638863
196.0,0.9551365263464844
197.0,0.9550056817762822
198.0,0.9548256101956947
199.0,0.9546771124976186
200.0,0.9545009355158363
201.0,0.9543247051018543
202.0,0.9541516553953955
203.0,0.9539857740550728
204.0,0.9538721764575047
205.0,0.953684046843182
206.0,0.9535138278914038
207.0,0.9533268582523167
208.0,0.953139913639452
209.0,0.9529532763152124
210.0,0.9527726463860539
211.0,0.9526021746127462
212.0,0.9524388893523018
213.0,0.9522757040691986
214.0,0.9521131534422241
215.0,0.9519601389393696
216.0,0.9518995592057746
217.0,0.951735417473488
218.0,0.9515653899539325
219.0,0.9514036250966712
220.0,0.9512444369359079
221.0,0.9510821209712508
222.0,0.9509174424887034
223.0,0.9507563141045892
224.0,0.9505954604423795
225.0,0.950434328410918
226.0,0.9502882464189213
227.0,0.9501429045391935
228.0,0.9499838488048282
229.0,0.9498239767956643
230.0,0.9496652045920309
231.0,0.9495070657188478
232.0,0.9493620690840862
233.0,0.9492020315084249
234.0,0.9490464786096824
235.0,0.948890037678726
236.0,0.9487368196940855
237.0,0.948580422176748
238.0,0.9484257378298102
239.0,0.9482727887312714
240.0,0.9481189140914024
241.0,0.9479652283308059
242.0,0.9478185955412669
243.0,0.9476580889962195
244.0,0.9474969244323557
245.0,0.9473315138559585
246.0,0.9471753200310901
247.0,0.9470289942675207
248.0,0.9468697200694702
249.0,0.9467100157031216
250.0,0.9465676759093483
251.0,0.9464085021658029
252.0,0.9462493284222574
253.0,0.9461059713420971
254.0,0.9459467975985516
255.0,0.9457938113049696
256.0,0.9456374025992178
257.0,0.9454812905548271
258.0,0.9453251785104364
259.0,0.9451690664660457
260.0,0.9450177100502649
261.0,0.9448611959133039
262.0,0.9447046691622244
263.0,0.9445481424111449
264.0,0.9443916156600655
265.0,0.9442350791744362
266.0,0.944112917505758
267.0,0.9439563810201287
268.0,0.9437998445344994
269.0,0.9436433080488701
270.0,0.9434870886868764
271.0,0.9433308693248826
272.0,0.9431746499628889
273.0,0.9430184678211048
274.0,0.942889502362124
275.0,0.9427625202375204
276.0,0.9426666068192356
277.0,0.9425351453283889
278.0,0.9424090955453935
279.0,0.9422830975599129
280.0,0.9421568816888419
281.0,0.9420300691648424
282.0,0.941903256640843
283.0,0.9417763946678168
284.0,0.9416496328484617
285.0,0.9415227438985182
286.0,0.9413960728341652
287.0,0.9412694017698121
288.0,0.9411425128198686
289.0,0.9410156885063933
290.0,0.940888864192918
291.0,0.9407620398794426
292.0,0.9406350228919224
293.0,0.9405080059044021
294.0,0.9403809889168818
295.0,0.9402508952078252
296.0,0.940123878220305
297.0,0.9399976630268791
298.0,0.9398720023246273
299.0,0.9397463416223755
300.0,0.9396186576771278
301.0,0.9394931777363216
302.0,0.9393670295815588
303.0,0.9392413960720489
304.0,0.9391269712290093
305.0,0.9390008359866088
306.0,0.9388752827998326
307.0,0.9387496539014006
308.0,0.9386239641054693
309.0,0.9384977381097984
310.0,0.938370271310835
311.0,0.9382432164762002
