Dia,SOH_est
398.0,0.9377232450608415
399.0,0.9376264738147044
400.0,0.9375278592621231
401.0,0.937421799008042
402.0,0.9373046149632923
403.0,0.93721133966812
404.0,0.9370894049740924
405.0,0.9369723109531615
406.0,0.936853919120219
407.0,0.9367377027307209
408.0,0.9366218048919358
409.0,0.9365008654473691
410.0,0.9364067261910134
411.0,0.9363007555153012
412.0,0.9362608985559344
413.0,0.9362302497848926
414.0,0.9361956449510759
415.0,0.9360916416359266
416.0,0.9360237634105294
417.0,0.9359131598997422
418.0,0.9357968252625667
419.0,0.9356855841006093
420.0,0.9355710975684847
421.0,0.9354525012617763
422.0,0.9353983970069064
423.0,0.9353696640555078
424.0,0.9353334888728002
425.0,0.9352826228487813
426.0,0.9351602290961627
427.0,0.9350357856282295
428.0,0.9350007070960229
429.0,0.9348783500727094
430.0,0.9347765317847166
431.0,0.9346801655817036
432.0,0.9345609413578789
433.0,0.9344546454525007
434.0,0.934399418611985
435.0,0.9343575298081302
436.0,0.9342405235778236
437.0,0.934117836308085
438.0,0.9340084279831666
439.0,0.9339029581494834
440.0,0.9337879899539209
441.0,0.933671072258187
442.0,0.9335540441291176
443.0,0.9334393884077546
444.0,0.9333187763337486
445.0,0.9332058292603433
446.0,0.9331628043853615
447.0,0.9330430787639714
448.0,0.9329234429330313
449.0,0.9328022141513962
450.0,0.9326823343264814
451.0,0.9325697529221694
452.0,0.932455172251151
453.0,0.932335871027564
454.0,0.9322161849489047
455.0,0.9321018900686612
456.0,0.931988425095335
457.0,0.9318691793063147
458.0,0.9317507347404832
459.0,0.9316312802245904
460.0,0.9315112560955323
461.0,0.9313908923734014
462.0,0.9312822675787531
463.0,0.9312193447564752
464.0,0.9311606911036875
465.0,0.9310450715046975
466.0,0.9309318854883946
467.0,0.9308239363478544
468.0,0.9307060263925617
469.0,0.9305866944269954
470.0,0.9304882739940219
471.0,0.930372622832236
472.0,0.9302679417995106
473.0,0.9301529467355777
474.0,0.9300380968465869
475.0,0.9299271787557221
476.0,0.9298109774884067
477.0,0.9296948684674449
478.0,0.929582259500469
479.0,0.9294700365852209
480.0,0.9293534416889768
481.0,0.9292322409604108
482.0,0.9291285140851598
483.0,0.9290260502978092
484.0,0.9289056454160382
485.0,0.9287967091667549
486.0,0.9286904445325099
487.0,0.9286062195135809
488.0,0.9284887359036794
489.0,0.9283742846724928
490.0,0.9283160385036061
491.0,0.9282087393656354
492.0,0.9280917289945938
493.0,0.9279754792359951
494.0,0.9278607384150037
