Dia,SOH_est
0.0,1.0
1.0,0.9973759891646466
2.0,0.9971227027975553
3.0,0.9968999174860697
4.0,0.996717097064929
5.0,0.9965400081631177
6.0,0.9960300525136557
7.0,0.9953464963719809
8.0,0.9947703047464892
9.0,0.9945803444355976
10.0,0.9944107672263377
11.0,0.9942028210370707
12.0,0.9939220586723204
13.0,0.9935176216892866
14.0,0.9933619065207213
15.0,0.9930910120057463
16.0,0.9926462171179866
17.0,0.9922816890304282
18.0,0.9920395310996901
19.0,0.991939317144659
20.0,0.9918622198670966
21.0,0.9917865129477026
22.0,0.9917004370394645
23.0,0.9915454917488429
24.0,0.991442673569717
25.0,0.9912602489096218
26.0,0.9911914268291414
27.0,0.9910820354356376
28.0,0.9909733864383106
29.0,0.990854837308757
30.0,0.9907733887608869
31.0,0.9906753572169716
32.0,0.9902293816247664
33.0,0.990025071167879
34.0,0.9899644502680516
35.0,0.9897570990677039
36.0,0.9895624406343346
37.0,0.9891720510286087
38.0,0.9887864859117
39.0,0.9883316439415947
40.0,0.9881285611658195
41.0,0.988043072021547
42.0,0.9877585073465295
43.0,0.9875816271755516
44.0,0.9874871269193746
45.0,0.9871716419255486
46.0,0.9867948933436287
47.0,0.9866631718190706
48.0,0.9864259130004907
49.0,0.9860111292239189
50.0,0.9858450143931599
51.0,0.9855869334452921
52.0,0.9854672158401746
53.0,0.985316188037185
54.0,0.9850223768816886
55.0,0.9845757402304764
56.0,0.9841825684877121
57.0,0.9838190253977034
58.0,0.9835332631487782
59.0,0.9833188524405146
60.0,0.9831775652355369
61.0,0.9831130635046367
62.0,0.982829074815053
63.0,0.9826284250574938
64.0,0.9824978233356751
65.0,0.9823370671088639
66.0,0.9821115525928633
67.0,0.9818081899640342
68.0,0.9814618813915874
69.0,0.9810968108870578
70.0,0.9807278844371295
71.0,0.9804002376956026
72.0,0.9800596098372276
73.0,0.9797710555799578
74.0,0.9795858791689913
75.0,0.9794756040479897
76.0,0.9791747897586243
77.0,0.978846021624371
78.0,0.9786107148608697
79.0,0.9782973143262801
80.0,0.978004461672987
81.0,0.9777114188203129
82.0,0.977612232203173
83.0,0.9774031355665942
84.0,0.9772597088616526
85.0,0.97695746560647
86.0,0.9766242950443821
87.0,0.9763317756492427
88.0,0.976008731653592
89.0,0.9757108052272394
90.0,0.9754137858583838
91.0,0.9751170967847153
92.0,0.9748141799425316
93.0,0.9745653134542793
94.0,0.9743850295918
95.0,0.9741703147204677
96.0,0.9739875208579425
97.0,0.9737114179447233
98.0,0.9735723264168727
99.0,0.9733380980919849
100.0,0.9732277541019534
101.0,0.9730493849067491
102.0,0.9728029831679357
103.0,0.9725665943964379
104.0,0.9724445943270676
105.0,0.972382631126989
106.0,0.9722475408904545
107.0,0.9719918845361883
108.0,0.9719014408112356
109.0,0.9717795087775257
110.0,0.9715897090060865
111.0,0.9713219118357863
112.0,0.9710714137618914
113.0,0.9708326350268922
114.0,0.9705994444389697
115.0,0.9703592801561465
116.0,0.9701423961087359
117.0,0.9700816310043365
118.0,0.9699736666286266
119.0,0.969810731818742
120.0,0.9696691788993521
121.0,0.969461971938997
122.0,0.9693620647205164
123.0,0.9693310067976272
124.0,0.9691729671755769
125.0,0.9689368752170787
126.0,0.9687323760729594
127.0,0.968666072862618
128.0,0.9685108517554178
129.0,0.9683053146246275
130.0,0.968112205613188
131.0,0.9679404954095606
132.0,0.9677160245080086
133.0,0.9674813634443679
134.0,0.9672850712449351
135.0,0.9671573049285209
136.0,0.9669927259711064
137.0,0.9668572411096026
138.0,0.9666440027126825
139.0,0.9664385967574943
140.0,0.9662161229953629
141.0,0.9660005545216584
142.0,0.965790872316369
143.0,0.9656272726933856
144.0,0.9654463981312231
145.0,0.9652403047999903
146.0,0.9650551472254366
147.0,0.9649901282836333
148.0,0.9649013790051979
149.0,0.9647803382544313
150.0,0.9646991321620491
151.0,0.964571643616789
152.0,0.9643626059292522
153.0,0.9641684682990433
154.0,0.9639456237634649
155.0,0.9637510161372722
156.0,0.9635541873915032
157.0,0.963336930717656
158.0,0.9631157441391531
159.0,0.9628938706615812
160.0,0.9626788136151204
161.0,0.9624637123613953
162.0,0.9622548707139996
163.0,0.9620574533111437
164.0,0.9618557268527941
165.0,0.9616690699341872
166.0,0.9614600435435485
167.0,0.9612430276249458
168.0,0.9610409499995104
169.0,0.9608372246866949
170.0,0.9606455736073845
171.0,0.9605205880231625
172.0,0.9603391692429981
173.0,0.9601289280851607
174.0,0.9599313715705038
175.0,0.9597518672090689
176.0,0.9595739094983411
177.0,0.9593839533584877
178.0,0.9592057993875094
179.0,0.9590147860003542
180.0,0.9589214499299623
181.0,0.9588505137927923
